Topic,Words
42,"의료, 증원, 협의, 학년, 여야, 의대, 여당, 의정, 참여, 논의"
43,"도지사, 증원, 의료, 모집, 의대, 정원, 협의, 수시, 백지, 내년"
44,"원금, 주민, 보상, 시설, 주변, 전력, 현실, 증가, 반영, 수요"
45,"의료, 증원, 도지사, 지역, 현장, 달라, 대학, 의대, 정원, 정부"
46,"의료, 대통령실, 협상, 의대, 제시, 대표, 사과, 협의, 증원, 야당"
47,"의장, 정책, 주장, 유예, 주가, 시행, 민주당, 라며, 주식, 자산"
48,"대통령, 대표, 대변인, 정치, 검찰, 민주당, 예방, 문재인, 마을, 내부"
49,"후보, 민주당, 혁신, 선거, 대표, 의원, 승리, 국회, 경쟁, 우려"
50,"대통령, 민주당, 정치, 수사, 검찰, 대표, 예방, 재판, 대변인, 이재명"
51,"질문, 의혹, 정부, 분야, 민주당, 정치, 수사, 개혁, 장관, 안보"
52,"민주당, 주식, 투자자, 촉구, 시행, 국민, 투자, 이재명, 유예, 국내"
53,"혁신, 후보, 대표, 지역, 시작, 지원, 계획, 총선, 선거, 주최"
54,"대통령, 대표, 수사, 검찰, 정치, 문재인, 이재명, 여사, 사법, 민주당"
55,"사태, 위원장, 국회, 국민, 의회, 방지, 방향, 참석, 중소기업, 집회"
56,"의료, 협의, 의대, 학년, 정원, 증원, 여야, 논의, 구성, 참여"
57,"대통령, 대표, 검찰, 민주당, 수사, 문재인, 이재명, 여사, 마을, 경남"
58,"의료, 논의, 증원, 정원, 의사, 대란, 대통령실, 이야기, 대해, 민주당"
59,"대통령, 대표, 정치, 예방, 민주당, 이재명, 수사, 경남, 검찰, 문재인"
60,"의원, 시행, 민주당, 분위기, 의견, 문자, 공개, 의장, 투자자, 전화"
61,"민주당, 원금, 이재명, 정책, 국민, 반대, 의원, 모든, 공개, 주장"
62,"정치, 민주당, 집회, 상대, 의원, 선거, 목표, 사회, 주장, 사람"
63,"언론, 분위기, 사회, 전문가, 정치, 교수, 사실, 방송, 일부, 정상"
64,"논의, 증원, 의대, 입시, 대통령실, 주장, 입장, 의료, 학년, 정원"
65,"질문, 여야, 정부, 추석, 국민, 민주당, 의료, 의혹, 여사, 대변인"
66,"대변인, 피해자, 역사, 평화, 정부, 피해, 국민, 가치, 전날, 일본"
67,"선거, 서울시, 후보, 의원, 보수, 국민, 선언, 국회, 정치, 비용"
68,"대통령, 대표, 민주당, 검찰, 정치, 이재명, 마을, 수사, 의원, 문재인"
69,"여야, 정부, 국민, 야당, 개혁, 추석, 의료, 방침, 물가, 의혹"
70,"제안, 마약, 주최, 대회, 공동, 방안, 정책, 기준, 설립, 확정"
71,"대표, 본부, 전략, 인사, 대변인, 대선, 위원장, 국민, 변호사, 대응"
72,"단체, 대통령실, 논의, 의사, 협의, 입장, 증원, 인정, 통일, 의대"
73,"명절, 주변, 추석, 전달, 아동, 가구, 사랑, 연합, 마음, 가족"
74,"풍선, 북한, 쓰레기, 살포, 낙하, 측은, 당국, 단체, 연속, 교수"
75,"콘텐츠, 허브, 기업, 모집, 스타트업, 북부, 공간, 선정, 이용, 공모"
76,"평화, 공연, 세대, 관객, 경기도, 행사, 가치, 관광, 감동, 홍보"
77,"양국, 일본, 위기, 협력, 정부, 발생, 자료, 장관, 사례, 정보"
78,"시장, 전통, 추석, 신용, 행사, 사랑, 명절, 경기도, 소통, 자금"
79,"장애, 장비, 예산, 서비스, 반영, 네트워크, 정보, 국가, 발생, 디지털"
80,"국방부, 취업, 코리아, 선호, 차관, 혜택, 상담, 본부, 촬영, 참가"
81,"의료, 도지사, 증원, 의대, 생명, 개혁, 대한민국, 체계, 국민, 대화"
82,"군의관, 국방부, 징계, 병원, 파견, 근무, 명령, 언론, 협의, 보건복지부"
83,"내년, 군인, 인상, 국가, 통합, 위해, 지원, 문화, 추진, 예산"
84,"국방부, 대회, 아트, 사진, 개최, 센터, 모습, 대상, 기념, 한화"
85,"일본, 총리, 과거, 윤석열, 대통령, 한국, 대통령실, 양국, 여사, 선언"
86,"인천, 강화, 방식, 사업, 설계, 한국, 차례, 지연, 추진, 협의"
87,"예산, 행사, 국방부, 대규모, 의원, 반영, 사기, 문재인, 내년, 정부"
88,"한화, 채용, 그룹, 개발, 관리, 사업, 기술, 인재, 글로벌, 인원"
89,"인천, 조정, 아파트, 주민, 변경, 합의, 내용, 먼저, 방식, 기간"
90,"지급, 국가, 자녀, 통합, 인상, 올해, 내년, 국민, 캠페인, 보상"
91,"경남, 방송, 센터, 도로, 예방, 문화, 오후, 한국, 기여, 내일"
92,"풍선, 쓰레기, 북한, 살포, 대응, 발견, 당국, 단체, 연속, 교수"
93,"여성, 서울시, 서울, 기념, 시청, 시장, 목적, 고용, 대회, 변화"
94,"국회, 국민, 역사, 예산, 민주당, 정부, 지역, 활성화, 처리, 사랑"
95,"장애, 정보, 예산, 국가, 시스템, 서비스, 장비, 디지털, 반영, 발생"
96,"대응, 범죄, 운영, 정부, 신고, 방침, 세종, 조직, 특별, 경우"
97,"창업, 대회, 데이터, 활용, 진출, 통합, 사업, 개최, 특허, 정부"
98,"인도, 회관, 은행, 금융, 진출, 대화, 회사, 설명, 서울, 기자"
99,"인도, 회관, 은행, 금융, 진출, 회사, 설명, 서울, 기자, 후보"
100,"인도, 회관, 은행, 금융, 진출, 회사, 설명, 서울, 기자, 후보"
